Date,ASHOKLEY.NS,BAJAJHFL.NS,BANKBARODA.NS,CENTRALBK.NS,DLF.NS,EASEMYTRIP.NS,HINDALCO.NS,IDFCFIRSTB.NS,IOB.NS,IRFC.NS,ITC.NS,JIOFIN.NS,NBCC.NS,NHPC.NS,OLAELEC.NS,OMINFRAL.NS,PNB.NS,RVNL.NS,RAMASTEEL.NS,RTNINDIA.NS,RECLTD.NS,RPOWER.NS,SBISENSEX.BO,SETFNIF50.NS,SJVN.NS,SUZLON.NS,TATACHEM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,UCOBANK.NS,IDEA.NS
2010-01-25,17.80134391784668,,83.59506225585938,116.68167114257812,296.92254638671875,,140.89651489257812,,87.96644592285156,,57.59475326538086,,,17.18886947631836,,,147.96670532226562,,,,36.92158508300781,147.14404296875,,,,69.83016967773438,68.32328796386719,141.5511016845703,99.228515625,18.60237693786621,49.91249084472656,36.95438766479492
2010-01-27,17.00941276550293,,81.80094909667969,113.72430419921875,273.8865966796875,,132.79849243164062,,84.0874252319336,,57.7753791809082,,,16.683313369750977,,,141.45123291015625,,,,34.05030822753906,142.49069213867188,,,,67.21326446533203,65.031005859375,132.21444702148438,98.64942932128906,17.06971549987793,46.9227294921875,35.79677963256836
2010-01-28,16.99219512939453,,87.18329620361328,118.21797180175781,279.7965087890625,,130.9842071533203,,78.87367248535156,,57.402854919433594,,,16.63275718688965,,,144.74595642089844,,,,34.554908752441406,141.21713256835938,,,,68.31511688232422,63.200714111328125,130.95297241210938,99.52557373046875,17.85511016845703,46.88120651245117,35.32186508178711
2010-01-29,17.30208396911621,,90.17613220214844,115.22219848632812,287.8634338378906,,130.40892028808594,,76.70474243164062,,56.47716522216797,,,16.708593368530273,,,147.6709442138672,,,,34.064517974853516,142.9805145263672,,,,70.9320297241211,66.25863647460938,127.8683853149414,98.13429260253906,17.357946395874023,50.03706741333008,34.69853973388672
2010-02-01,17.80134391784668,,92.43247985839844,114.0699691772461,286.74188232421875,,132.22325134277344,,77.0384292602539,,55.65311050415039,,,16.784423828125,,,146.10984802246094,,,,35.137699127197266,144.4989776611328,,,,72.1257095336914,68.27864837646484,132.56434631347656,97.25440216064453,17.68583106994629,50.65993881225586,36.21232986450195
2010-02-02,17.336509704589844,,89.22029876708984,112.80252075195312,281.5652160644531,,133.68353271484375,,76.03739166259766,,55.17899703979492,,,16.63275718688965,,,142.7658233642578,,,,33.815773010253906,141.9029083251953,,,,69.92198944091797,66.22514343261719,130.64910888671875,96.5700454711914,17.48604965209961,49.20657730102539,35.529640197753906
2010-02-03,17.956289291381836,,90.91256713867188,113.22501373291016,289.97723388671875,,138.28565979003906,,77.16356658935547,,57.03032302856445,,,16.7591495513916,,,145.69082641601562,,,,34.164031982421875,145.08677673339844,,,,70.97793579101562,67.5309066772461,132.8773956298828,97.67930603027344,18.312618255615234,49.66334915161133,35.70772933959961
2010-02-04,18.07680320739746,,89.2829818725586,115.22219848632812,277.2513122558594,,129.34686279296875,,75.28660583496094,,57.199649810791016,,,16.481090545654297,,,145.29193115234375,,,,33.78022384643555,139.6007080078125,,,,67.25917053222656,66.58228302001953,126.99363708496094,96.06993103027344,17.620250701904297,47.4210205078125,34.87662887573242
2010-02-05,17.30208396911621,,87.716064453125,114.26200866699219,266.33734130859375,,122.26667022705078,,72.6171646118164,,56.0707893371582,,,16.25359535217285,,,141.94300842285156,,,,33.29695510864258,137.10260009765625,,,,65.56047821044922,63.848018646240234,123.7893295288086,96.67908477783203,16.78148651123047,46.133758544921875,33.57061004638672
2010-02-08,17.52589225769043,,89.7844009399414,115.7983169555664,268.7530822753906,,120.54085540771484,,74.78608703613281,,55.393463134765625,,,16.25359535217285,,,147.0619659423828,,,,32.053192138671875,138.76800537109375,,,,68.86605072021484,65.28767395019531,123.98269653320312,96.63396453857422,16.282798767089844,48.04389190673828,33.808067321777344
2010-02-09,17.43981170654297,,89.00875854492188,121.44418334960938,263.96466064453125,,118.94781494140625,,74.91122436523438,,55.066104888916016,,,16.708593368530273,,,147.63536071777344,,,,32.635982513427734,139.50274658203125,,,,67.71827697753906,66.38139343261719,124.5535659790039,97.78459167480469,16.273649215698242,47.75321578979492,34.46107864379883
